City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
617,Wenzhou,28.0,120.67,75.34,78,100,2.35,CN,2020-06-19 18:16:48
618,Fort-Shevchenko,44.51,50.26,84.88,36,80,23.47,KZ,2020-06-19 18:16:48
619,Aitape,-3.14,142.35,78.24,84,24,4.52,PG,2020-06-19 18:14:43
620,Tonantins,-2.87,-67.8,81.91,89,82,2.44,BR,2020-06-19 18:16:49
621,Zharkent,44.16,80.0,67.93,30,1,1.57,KZ,2020-06-19 18:16:49
622,Muskegon,43.3,-86.13,87.8,31,40,6.93,US,2020-06-19 18:15:31
623,Jawhar,2.78,45.5,76.03,78,41,17.2,SO,2020-06-19 18:16:49
624,Umtata,-31.59,28.78,50.0,71,0,3.36,ZA,2020-06-19 18:16:49
625,Yangjiang,21.85,111.97,79.77,89,94,4.81,CN,2020-06-19 18:16:49
626,Xiaoweizhai,26.19,107.51,71.01,94,64,5.7,CN,2020-06-19 18:16:49
627,Melfi,41.0,15.65,73.99,73,40,8.05,IT,2020-06-19 18:16:49
628,Siniscola,40.57,9.69,73.4,40,36,9.17,IT,2020-06-19 18:16:49
629,Thinadhoo,0.53,72.93,84.74,66,60,1.3,MV,2020-06-19 18:16:49
630,Areia Branca,-4.96,-37.14,89.6,59,40,4.7,BR,2020-06-19 18:16:49
631,Myitkyina,25.38,97.4,76.15,96,96,1.61,MM,2020-06-19 18:16:49
632,Mitu,1.2,-70.17,81.72,88,55,1.45,CO,2020-06-19 18:16:50
633,Toktogul,41.87,72.94,61.52,51,7,2.44,KG,2020-06-19 18:16:50
634,Laurel,39.1,-76.85,84.0,61,40,5.82,US,2020-06-19 18:16:50
635,Kawambwa,-9.79,29.08,61.38,61,38,5.44,ZM,2020-06-19 18:16:50
636,Igualada,41.58,1.62,73.0,64,20,4.0,ES,2020-06-19 18:16:08
637,Wadi Musa,30.32,35.48,63.75,50,0,16.93,JO,2020-06-19 18:16:50
638,Marrakesh,31.63,-8.01,89.6,25,20,8.05,MA,2020-06-19 18:16:50
639,Boysun,38.21,67.2,69.76,21,0,2.95,UZ,2020-06-19 18:16:50
640,Tevaitoa,-16.78,-151.5,80.64,79,41,7.7,PF,2020-06-19 18:16:50
641,Magadan,59.57,150.8,47.64,91,21,3.13,RU,2020-06-19 18:16:50
642,Harsin,34.27,47.59,82.4,12,0,16.11,IR,2020-06-19 18:16:50
643,Ekhabi,53.51,142.97,40.1,96,100,3.27,RU,2020-06-19 18:16:50
644,Manakara,-22.13,48.02,67.62,83,37,5.1,MG,2020-06-19 18:16:51
645,Selam,11.65,78.17,80.87,65,99,2.3,IN,2020-06-19 18:16:51
646,Dosso,13.05,3.19,97.0,29,37,2.42,NE,2020-06-19 18:16:51
647,Shimanovsk,52.0,127.7,55.53,94,100,6.82,RU,2020-06-19 18:16:51
648,Rafiganj,24.82,84.65,82.4,88,75,5.46,IN,2020-06-19 18:16:51
649,Atasu,48.68,71.64,54.32,50,69,9.15,KZ,2020-06-19 18:16:51
650,Mogadishu,2.04,45.34,78.24,82,55,17.81,SO,2020-06-19 18:16:51
651,Lata,40.16,-8.33,69.01,72,0,1.99,PT,2020-06-19 18:16:51
652,Olafsvik,64.89,-23.71,52.32,70,40,10.07,IS,2020-06-19 18:16:51
653,Campoverde,-8.48,-74.81,86.0,66,75,3.36,PE,2020-06-19 18:16:51
654,Havoysund,71.0,24.66,44.6,70,75,19.46,NO,2020-06-19 18:16:51
655,Moissala,8.34,17.77,79.43,68,65,2.28,TD,2020-06-19 18:16:51
656,Kyren,51.68,102.14,57.31,79,97,2.46,RU,2020-06-19 18:16:51
657,Kapoeta,4.77,33.59,79.97,62,68,0.92,SS,2020-06-19 18:16:52
658,Sabang,5.89,95.32,83.34,77,83,11.54,ID,2020-06-19 18:16:52
659,Richards Bay,-28.78,32.04,62.29,86,0,3.27,ZA,2020-06-19 18:16:52
660,Batagay,67.63,134.63,70.29,41,5,2.75,RU,2020-06-19 18:16:52
661,Hoi An,15.88,108.33,84.2,83,20,2.24,VN,2020-06-19 18:16:52
662,Maarianhamina,60.1,19.93,71.6,60,1,9.17,AX,2020-06-19 18:15:06
663,Chimbote,-9.09,-78.58,68.92,69,1,12.82,PE,2020-06-19 18:16:52
664,Toyooka,35.53,134.83,63.57,89,98,5.19,JP,2020-06-19 18:16:52
665,Midland,32.0,-102.08,91.4,38,1,17.22,US,2020-06-19 18:16:52
666,Atakpame,7.53,1.13,77.14,84,57,2.82,TG,2020-06-19 18:16:52
667,Safranbolu,41.25,32.69,60.66,85,82,2.71,TR,2020-06-19 18:16:52
668,Yamada,39.47,141.95,63.0,89,98,2.48,JP,2020-06-19 18:16:52
669,Dire,12.28,-10.97,92.91,44,95,2.46,ML,2020-06-19 18:16:52
670,Houston,29.76,-95.36,91.0,52,75,10.29,US,2020-06-19 18:16:27
671,Polis,35.04,32.43,73.4,83,40,9.17,CY,2020-06-19 18:16:53
672,Nove Hrady,48.79,14.78,59.0,91,73,1.99,CZ,2020-06-19 18:16:53
673,Oktyabrskoye,43.06,44.74,75.2,78,40,2.26,RU,2020-06-19 18:16:53
674,Serik,36.92,31.1,80.6,36,40,12.75,TR,2020-06-19 18:16:53
675,Qinhuangdao,39.93,119.59,70.7,64,0,5.35,CN,2020-06-19 18:16:53
676,Shamgarh,24.18,75.63,87.17,57,92,16.96,IN,2020-06-19 18:16:53
677,Tootsi,58.58,24.79,66.99,98,100,6.71,EE,2020-06-19 18:16:53
678,Krasnyy Kut,50.95,46.97,66.34,63,0,9.64,RU,2020-06-19 18:16:53
679,Mlonggo,-6.53,110.7,77.86,79,100,5.99,ID,2020-06-19 18:16:53
680,Amazar,53.86,120.88,51.22,92,99,2.93,RU,2020-06-19 18:16:53
681,Darlawn,24.02,92.9,68.72,100,100,2.8,IN,2020-06-19 18:16:54
682,Deep River,46.1,-77.5,86.0,48,1,6.93,CA,2020-06-19 18:16:54
683,Sioux Lookout,50.1,-91.92,62.6,72,90,4.7,CA,2020-06-19 18:16:54
684,Bubaque,11.28,-15.83,82.53,79,88,12.75,GW,2020-06-19 18:16:54
685,Mayo,38.89,-76.51,84.2,69,75,10.29,US,2020-06-19 18:15:45
686,Tecoanapa,16.52,-98.75,88.3,56,100,7.87,MX,2020-06-19 18:16:54
687,Adrar,20.5,-10.07,105.98,9,0,10.04,MR,2020-06-19 18:14:07
688,Nalut,30.33,10.85,96.53,9,0,11.99,LY,2020-06-19 18:16:54
689,San Policarpo,12.18,125.51,78.96,84,0,3.78,PH,2020-06-19 18:16:02
690,Talara,-4.58,-81.27,78.8,65,0,14.99,PE,2020-06-19 18:16:54
691,Conakry,9.54,-13.68,84.2,74,75,4.7,GN,2020-06-19 18:16:55
692,Boguchany,58.38,97.45,55.74,89,100,4.23,RU,2020-06-19 18:16:55
693,Gobabis,-22.45,18.97,57.2,33,0,2.24,NA,2020-06-19 18:16:55
694,Santa Isabel Do Rio Negro,-0.41,-65.02,85.62,71,29,3.53,BR,2020-06-19 18:16:55
695,Mandvi,22.83,69.37,86.63,76,71,20.22,IN,2020-06-19 18:16:55
696,Porto De Moz,-1.75,-52.24,86.0,73,37,1.99,BR,2020-06-19 18:16:55
697,Bulolo,-7.2,146.65,69.17,77,48,1.01,PG,2020-06-19 18:16:55
698,Natal,-5.79,-35.21,77.0,88,90,5.82,BR,2020-06-19 18:16:55
699,Turan,16.07,108.22,84.2,83,20,2.24,VN,2020-06-19 18:13:52
700,Kouroussa,10.65,-9.88,83.43,72,100,2.17,GN,2020-06-19 18:16:55
701,Manor,19.75,72.92,83.26,79,98,10.25,IN,2020-06-19 18:16:55
702,Itoman,26.12,127.67,82.4,94,75,12.75,JP,2020-06-19 18:16:55
703,Zhigansk,66.77,123.37,61.61,56,16,3.76,RU,2020-06-19 18:16:55
704,Krasnyy Tkach,55.47,39.08,69.8,73,4,4.47,RU,2020-06-19 18:16:55
705,Svetlyy,54.67,20.13,75.2,73,75,4.47,RU,2020-06-19 18:16:56
706,Tampakan,6.44,124.93,74.77,83,98,0.38,PH,2020-06-19 18:16:56
707,Arani,12.67,79.28,84.97,64,100,3.04,IN,2020-06-19 18:16:56
708,Puerto Escondido,15.85,-97.07,86.0,70,40,6.93,MX,2020-06-19 18:16:56
709,Karratha,-20.74,116.85,70.79,46,0,5.37,AU,2020-06-19 18:14:57
710,Thanh Hoa,19.8,105.77,81.45,87,28,4.23,VN,2020-06-19 18:16:56
711,Malakal,9.53,31.66,76.95,79,100,1.39,SS,2020-06-19 18:16:56
712,Caravelas,-17.71,-39.25,78.73,71,14,10.07,BR,2020-06-19 18:16:56
713,Mecca,21.43,39.83,89.49,26,0,7.87,SA,2020-06-19 18:14:07
714,Esperantina,-3.9,-42.23,88.03,62,34,3.02,BR,2020-06-19 18:16:56
715,Malatya,38.5,38.0,68.0,56,75,10.29,TR,2020-06-19 18:16:56
716,Coalinga,36.14,-120.36,91.0,15,15,3.98,US,2020-06-19 18:16:56
717,Kondinskoye,59.65,67.41,45.77,61,26,6.58,RU,2020-06-19 18:16:56
718,Hay River,60.82,-115.8,78.8,41,20,14.99,CA,2020-06-19 18:16:07
719,Boende,-0.22,20.87,74.43,58,95,1.95,CD,2020-06-19 18:16:56
720,Mujiayingzi,42.12,118.78,70.66,48,0,10.69,CN,2020-06-19 18:16:57
721,Kipini,-2.53,40.53,78.48,78,16,19.64,KE,2020-06-19 18:16:57
722,Shelburne,44.08,-80.2,87.8,38,1,9.17,CA,2020-06-19 18:16:57
723,Sai Buri,6.7,101.62,80.2,79,99,6.15,TH,2020-06-19 18:16:57
724,Palmer,42.16,-72.33,87.01,45,75,5.82,US,2020-06-19 18:16:57
725,Elizabeth City,36.29,-76.25,82.0,74,20,6.93,US,2020-06-19 18:16:57
726,Dubbo,-32.25,148.62,51.8,87,90,10.29,AU,2020-06-19 18:16:57
727,Kyshtovka,56.55,76.63,40.01,91,99,5.39,RU,2020-06-19 18:16:57
728,Sabaudia,41.3,13.03,71.01,78,68,1.01,IT,2020-06-19 18:16:57
729,Zheleznodorozhnyy,55.75,38.0,78.01,73,77,4.47,RU,2020-06-19 18:16:57
730,Bam,29.11,58.36,91.2,12,49,4.16,IR,2020-06-19 18:15:19
731,Jocoro,13.62,-88.02,91.4,49,40,9.17,SV,2020-06-19 18:16:58
732,Ripoll,42.2,2.19,62.01,1,82,2.24,ES,2020-06-19 18:16:58
733,Altagracia De Orituco,9.86,-66.38,79.92,84,78,3.44,VE,2020-06-19 18:16:58
734,Sorland,67.67,12.69,50.0,87,18,13.87,NO,2020-06-19 18:14:20
735,Ust-Ordynskiy,52.8,104.75,55.4,82,40,4.47,RU,2020-06-19 18:16:58
736,Dalby,-27.18,151.27,54.0,91,52,1.01,AU,2020-06-19 18:16:58
737,Arroyo,41.61,-4.8,77.0,23,0,9.17,ES,2020-06-19 18:16:58
738,Batouri,4.43,14.37,70.41,94,96,1.92,CM,2020-06-19 18:16:58
739,Sangar,63.92,127.47,61.43,59,49,5.21,RU,2020-06-19 18:16:58
740,Lobamba,-26.47,31.2,52.25,83,0,2.44,SZ,2020-06-19 18:16:58
741,Passagem Franca,-6.18,-43.78,86.79,51,34,5.39,BR,2020-06-19 18:16:58
742,Pasighat,28.07,95.33,79.2,79,65,2.33,IN,2020-06-19 18:16:58
743,Shenkursk,62.11,42.9,53.47,73,40,13.44,RU,2020-06-19 18:16:59
744,Charlestown,-32.95,151.67,50.0,95,23,5.46,AU,2020-06-19 18:16:59
745,Mollendo,-17.02,-72.01,65.1,68,86,8.16,PE,2020-06-19 18:16:59
746,Lasa,46.62,10.7,50.0,66,40,8.05,IT,2020-06-19 18:16:59
747,Mariental,-24.63,17.97,57.36,34,0,10.63,NA,2020-06-19 18:16:59
748,Zhezkazgan,47.8,67.71,59.31,38,9,15.41,KZ,2020-06-19 18:16:59
749,Inirida,3.87,-67.92,88.25,57,53,3.22,CO,2020-06-19 18:16:59
750,Vila Franca Do Campo,37.72,-25.43,66.2,82,40,11.41,PT,2020-06-19 18:16:59
751,Kirillov,59.86,38.38,62.6,100,40,4.92,RU,2020-06-19 18:16:59
752,Aksay,47.26,39.87,80.01,39,20,13.42,RU,2020-06-19 18:16:59
753,San Carlos De Bariloche,-41.15,-71.31,39.2,80,75,27.51,AR,2020-06-19 18:16:59
754,Dudinka,69.41,86.18,46.4,81,75,17.9,RU,2020-06-19 18:16:59
755,Belmonte,-15.86,-38.88,78.8,78,75,9.17,BR,2020-06-19 18:15:40
756,Inongo,-1.95,18.27,74.07,51,98,2.15,CD,2020-06-19 18:16:59
757,Songjianghe,42.19,127.48,54.84,83,43,4.23,CN,2020-06-19 18:17:00
758,Marsh Harbour,26.54,-77.06,81.91,77,99,8.21,BS,2020-06-19 18:16:27
759,Weirton,40.42,-80.59,77.0,57,1,3.36,US,2020-06-19 18:17:00
760,Shushtar,32.05,48.86,95.31,10,0,10.36,IR,2020-06-19 18:17:00
761,Lithakia,37.72,20.83,75.2,78,20,8.41,GR,2020-06-19 18:16:19
762,Bolu,40.67,31.58,58.15,86,33,3.4,TR,2020-06-19 18:17:00
763,Mamakan,57.82,114.0,51.76,78,0,0.27,RU,2020-06-19 18:17:00
764,Cartagena,10.4,-75.51,89.6,75,75,6.93,CO,2020-06-19 18:12:08
765,Diego De Almagro,-26.37,-70.05,79.97,15,0,9.08,CL,2020-06-19 18:17:00
766,Pangai,-19.8,-174.35,77.0,69,40,18.34,TO,2020-06-19 18:17:00
767,Carballo,43.21,-8.69,69.01,61,14,11.99,ES,2020-06-19 18:17:00
768,Skelleftea,64.75,20.95,64.99,45,0,6.93,SE,2020-06-19 18:17:00
769,Abalak,58.13,68.59,41.56,69,49,2.26,RU,2020-06-19 18:17:01
770,Ngunguru,-35.62,174.5,57.0,90,54,15.01,NZ,2020-06-19 18:17:01
771,Olsztyn,53.78,20.49,71.6,94,75,2.24,PL,2020-06-19 18:15:55
772,Limoges,45.75,1.33,66.2,52,40,4.7,FR,2020-06-19 18:17:01
773,Ewa Beach,21.32,-158.01,78.01,69,75,14.99,US,2020-06-19 18:15:04
774,Gaur,26.77,85.27,81.36,80,76,7.4,NP,2020-06-19 18:17:01
775,Upata,8.01,-62.4,84.0,77,53,4.0,VE,2020-06-19 18:17:01
776,Alpharetta,34.08,-84.29,86.0,49,0,1.99,US,2020-06-19 18:16:58
777,Sesheke,-17.48,24.3,57.2,50,60,1.12,ZM,2020-06-19 18:17:01
778,Verkhniy Uslon,55.77,48.98,60.8,59,14,4.47,RU,2020-06-19 18:17:01
779,Kosh-Agach,50.0,88.67,52.41,49,38,2.93,RU,2020-06-19 18:17:01
780,Saint-Francois,46.42,3.91,69.8,46,60,6.93,FR,2020-06-19 18:17:01
781,Aykhal,66.0,111.5,57.31,68,53,5.91,RU,2020-06-19 18:17:01
782,Phalombe,-15.81,35.65,58.55,90,62,5.39,MW,2020-06-19 18:17:01
783,Ca Mau,9.18,105.15,80.24,86,100,3.8,VN,2020-06-19 18:17:01
784,Gilbues,-9.83,-45.34,88.45,30,0,9.57,BR,2020-06-19 18:17:02
785,Zadar,44.12,15.24,75.2,47,0,5.82,HR,2020-06-19 18:17:02
786,Gambela,8.25,34.58,73.35,87,90,2.24,ET,2020-06-19 18:16:06
787,Gigmoto,13.78,124.39,80.47,83,59,6.8,PH,2020-06-19 18:17:02
788,Pringsewu,-5.36,104.97,72.32,91,82,1.45,ID,2020-06-19 18:17:02
789,Misratah,32.38,15.09,88.11,32,0,18.01,LY,2020-06-19 18:17:02
790,Concarneau,47.88,-3.92,62.6,72,75,8.05,FR,2020-06-19 18:17:02
791,Petropavlovka,50.61,105.32,58.35,83,88,4.5,RU,2020-06-19 18:17:02
792,Gamba,-2.65,10.0,73.31,89,75,4.52,GA,2020-06-19 18:17:02
793,Ilo,-17.64,-71.34,66.15,66,41,7.0,PE,2020-06-19 18:17:02
794,Dondo,-19.61,34.74,71.01,93,90,16.11,MZ,2020-06-19 18:17:02
795,Ust-Kuyga,70.02,135.6,71.28,54,6,2.53,RU,2020-06-19 18:17:02
796,Durban,-29.86,31.03,69.01,77,0,4.0,ZA,2020-06-19 18:17:02
797,San Carlos,9.66,-68.58,81.79,85,74,2.71,VE,2020-06-19 18:17:03
798,Balarampur,23.12,86.22,84.92,69,70,5.66,IN,2020-06-19 18:17:03
799,Balabac,7.99,117.06,82.83,73,100,3.83,PH,2020-06-19 18:15:20
800,Pilar,-9.6,-35.96,80.6,74,75,18.34,BR,2020-06-19 18:17:03
801,Bontang,0.13,117.5,76.8,89,100,7.09,ID,2020-06-19 18:17:03
802,Lao Cai,22.48,103.95,77.54,83,66,1.3,VN,2020-06-19 18:17:03
803,Estremoz,38.84,-7.59,86.0,22,0,10.29,PT,2020-06-19 18:17:03
804,Alice Springs,-23.7,133.88,50.0,46,0,4.7,AU,2020-06-19 18:15:05
805,Anahuac,27.23,-100.15,86.0,66,75,12.75,MX,2020-06-19 18:17:03
806,Juegang,32.32,121.19,67.12,88,48,6.22,CN,2020-06-19 18:17:03
807,Willowmore,-33.29,23.49,55.31,39,0,7.25,ZA,2020-06-19 18:16:06
808,Biak,-0.91,122.88,76.82,82,36,6.82,ID,2020-06-19 18:17:03
809,San Rafael,-34.62,-68.33,59.25,34,71,8.81,AR,2020-06-19 18:17:03
810,Pirai Do Sul,-24.53,-49.95,75.99,70,3,1.99,BR,2020-06-19 18:17:04
811,Lerwick,60.15,-1.15,57.2,93,97,9.17,GB,2020-06-19 18:17:04
812,Yangambi,0.81,24.43,75.33,64,93,1.99,CD,2020-06-19 18:17:04
813,Kaura Namoda,12.59,6.58,90.3,42,41,8.19,NG,2020-06-19 18:17:04
814,Kavaratti,10.57,72.64,84.36,78,100,12.97,IN,2020-06-19 18:13:59
815,Vuktyl,63.86,57.31,54.19,93,100,12.91,RU,2020-06-19 18:17:04
816,Churapcha,62.0,132.43,57.72,71,94,4.21,RU,2020-06-19 18:17:04
817,Ambovombe,-25.17,46.08,65.57,73,0,15.52,MG,2020-06-19 18:17:04
818,Miquelon,47.1,-56.38,66.2,68,0,8.05,PM,2020-06-19 18:17:04
819,Pitimbu,-7.47,-34.81,73.4,100,90,6.93,BR,2020-06-19 18:16:11
820,Northport,33.23,-87.58,90.0,45,1,4.7,US,2020-06-19 18:17:04
821,Koratla,18.82,78.72,78.62,80,100,10.07,IN,2020-06-19 18:17:04
822,Kingman,35.19,-114.05,91.99,7,1,5.82,US,2020-06-19 18:17:04
823,Yumen,40.28,97.2,75.2,20,100,3.6,CN,2020-06-19 18:13:42
824,Isangel,-19.55,169.27,72.46,81,83,15.48,VU,2020-06-19 18:16:02
825,Syktyvkar,61.68,50.81,57.2,93,75,4.47,RU,2020-06-19 18:17:05
826,Wajima,37.4,136.9,64.87,84,90,11.72,JP,2020-06-19 18:17:05
827,Tarauaca,-8.16,-70.77,94.96,40,4,0.74,BR,2020-06-19 18:14:17
828,Ribeira Brava,32.65,-17.07,72.0,73,40,12.75,PT,2020-06-19 18:17:05
829,Canaries,28.0,-15.5,77.0,57,20,26.4,ES,2020-06-19 18:17:05
830,Kenai,60.55,-151.26,50.0,87,90,8.05,US,2020-06-19 18:17:05
831,Yaan,7.38,8.57,74.93,84,82,0.63,NG,2020-06-19 18:17:05
832,Broken Hill,-31.95,141.43,57.2,50,90,6.93,AU,2020-06-19 18:13:35
833,Van Buren,35.44,-94.35,89.6,43,20,10.29,US,2020-06-19 18:17:05
834,Stevens Point,44.52,-89.57,84.2,51,40,8.05,US,2020-06-19 18:17:05
835,Gornopravdinsk,60.05,69.9,41.23,69,21,1.86,RU,2020-06-19 18:17:05
836,Balgazyn,51.0,95.2,51.01,66,1,1.5,RU,2020-06-19 18:17:05
837,Sobolevo,54.43,31.9,70.86,78,84,5.64,RU,2020-06-19 18:17:06
838,Bocanda,7.06,-4.5,77.41,92,97,4.29,CI,2020-06-19 18:17:06
839,Susanino,58.15,41.59,67.46,93,99,6.44,RU,2020-06-19 18:17:06
840,Port Hedland,-20.32,118.57,60.8,55,0,2.24,AU,2020-06-19 18:17:06
841,Muroto,33.28,134.15,71.13,74,25,4.59,JP,2020-06-19 18:17:06
842,Zaliztsi,49.79,25.37,66.51,87,88,6.22,UA,2020-06-19 18:17:06
843,Thongwa,16.76,96.53,78.8,94,75,5.82,MM,2020-06-19 18:17:06
844,Pombas,17.15,-25.02,80.6,65,40,27.51,CV,2020-06-19 18:17:06
845,Kathmandu,27.72,85.32,71.6,100,75,1.36,NP,2020-06-19 18:14:26
846,Kijang,35.24,129.21,69.8,68,75,6.93,KR,2020-06-19 18:15:54
847,Nicolas Bravo,18.45,-88.92,86.0,74,75,13.87,MX,2020-06-19 18:17:06
848,Saint-Hyacinthe,45.62,-72.95,89.01,40,1,12.75,CA,2020-06-19 18:16:03
849,Letka,59.6,49.42,63.86,74,46,10.87,RU,2020-06-19 18:17:06
850,Masallatah,32.62,14.0,94.5,16,0,12.53,LY,2020-06-19 18:17:06
851,Egvekinot,66.32,-179.17,52.92,48,98,2.13,RU,2020-06-19 18:17:06
852,Balikpapan,-1.27,116.83,74.79,93,99,6.22,ID,2020-06-19 18:17:07
853,Changji,44.02,87.32,68.0,42,42,8.95,CN,2020-06-19 18:17:07
854,Torrevieja,37.98,-0.68,75.99,66,1,7.0,ES,2020-06-19 18:15:58
855,Rio Grande,-32.03,-52.1,62.6,72,40,14.99,BR,2020-06-19 18:16:36
856,Muzaffarabad,34.37,73.47,76.71,33,2,7.14,PK,2020-06-19 18:17:07
857,Jatai,-17.88,-51.71,81.16,37,51,6.69,BR,2020-06-19 18:17:07
858,Lucknow,26.85,80.92,84.2,79,75,6.93,IN,2020-06-19 18:14:02
859,Wuwei,37.93,102.64,75.0,38,97,3.47,CN,2020-06-19 18:17:07
860,Ambilobe,-13.2,49.05,69.67,95,100,1.59,MG,2020-06-19 18:17:07
861,Jember,-8.17,113.7,71.94,84,88,0.58,ID,2020-06-19 18:17:07
862,Kawalu,-7.38,108.21,72.73,93,91,1.03,ID,2020-06-19 18:17:07
863,Wilmington,34.23,-77.94,84.99,88,90,3.36,US,2020-06-19 18:15:18
864,Mao,39.89,4.27,73.4,49,78,6.93,ES,2020-06-19 18:13:09
865,Cabedelo,-6.98,-34.83,73.4,100,90,6.93,BR,2020-06-19 18:17:07
866,Port Hardy,50.7,-127.42,59.0,93,90,3.36,CA,2020-06-19 18:17:08
867,Moron,-34.65,-58.62,61.0,87,75,5.82,AR,2020-06-19 18:15:19
868,Darnah,32.77,22.64,74.37,54,0,10.2,LY,2020-06-19 18:17:08
869,Bucksport,44.57,-68.8,93.99,45,18,8.01,US,2020-06-19 18:17:08
870,Yarmouth,41.71,-70.23,82.4,58,1,13.87,US,2020-06-19 18:16:59
871,Karpogory,64.0,44.45,46.11,74,93,9.73,RU,2020-06-19 18:17:08
872,Astoria,46.19,-123.83,64.0,77,1,3.36,US,2020-06-19 18:13:06
873,Ornskoldsvik,63.29,18.72,62.6,55,1,8.05,SE,2020-06-19 18:17:08
874,Mazatlan,23.22,-106.42,87.8,62,5,10.29,MX,2020-06-19 18:13:57
875,Prainha,-1.8,-53.48,88.12,54,58,5.26,BR,2020-06-19 18:17:08
876,Kidal,18.44,1.41,97.88,21,65,8.41,ML,2020-06-19 18:17:08
877,Yokadouma,3.52,15.05,70.88,94,89,1.74,CM,2020-06-19 18:17:08
878,Alenquer,-1.94,-54.74,88.39,55,25,6.6,BR,2020-06-19 18:17:08
879,Waingapu,-9.66,120.26,75.27,81,72,11.74,ID,2020-06-19 18:17:08
880,Bose,45.46,8.01,75.99,74,1,3.0,IT,2020-06-19 18:17:08
881,Atocha,-20.93,-66.23,54.64,32,0,7.43,BO,2020-06-19 18:17:09
882,Freeport,40.66,-73.58,82.0,61,1,13.87,US,2020-06-19 18:16:29
883,Najran,17.49,44.13,93.2,14,88,4.7,SA,2020-06-19 18:17:09
884,Vanimo,-2.67,141.3,78.64,82,38,2.71,PG,2020-06-19 18:17:09
885,Porto Walter,-8.27,-72.74,96.17,36,27,0.27,BR,2020-06-19 18:17:09
886,Black River,18.03,-77.85,88.0,79,20,25.28,JM,2020-06-19 18:17:09
887,Lokosovo,61.13,74.82,42.49,74,79,5.59,RU,2020-06-19 18:17:09
888,Burgersdorp,-31.0,26.33,45.45,55,0,6.17,ZA,2020-06-19 18:17:09
889,Hope Mills,34.97,-78.95,86.0,61,20,9.06,US,2020-06-19 18:17:09
890,San Buenaventura,27.08,-101.53,86.0,40,20,6.93,MX,2020-06-19 18:17:09
891,Farah,32.5,62.5,77.04,17,0,9.93,AF,2020-06-19 18:17:09
892,Hami,42.8,93.45,83.84,19,58,5.91,CN,2020-06-19 18:17:09
893,Waipawa,-41.41,175.52,53.6,93,62,17.22,NZ,2020-06-19 18:17:09
894,Necochea,-38.55,-58.74,64.0,53,70,11.01,AR,2020-06-19 18:13:40
895,Acapulco,16.86,-99.89,86.0,66,20,4.7,MX,2020-06-19 18:13:30
896,Graneros,-34.07,-70.73,51.8,93,75,5.82,CL,2020-06-19 18:17:10
897,Caiaponia,-16.96,-51.81,81.09,39,57,7.47,BR,2020-06-19 18:17:10
898,Yuty,-26.6,-56.25,80.1,61,76,10.71,PY,2020-06-19 18:17:10
899,Carora,10.18,-70.08,94.26,35,34,11.23,VE,2020-06-19 18:17:10
900,Bestobe,52.5,73.1,48.81,54,63,9.71,KZ,2020-06-19 18:17:10
901,Huilong,31.81,121.66,75.0,86,76,7.14,CN,2020-06-19 18:17:10
902,Callaguip,18.07,120.49,82.04,78,8,2.44,PH,2020-06-19 18:17:10
903,Huaraz,-9.53,-77.53,66.79,24,0,7.74,PE,2020-06-19 18:17:10
904,Antalaha,-14.9,50.28,69.76,92,100,14.81,MG,2020-06-19 18:17:10
905,Todos Santos,23.45,-110.22,71.01,78,6,5.99,MX,2020-06-19 18:17:11
906,Atherton,53.52,-2.49,57.0,82,100,4.0,GB,2020-06-19 18:17:11
907,Tieling,42.29,123.84,69.49,56,66,8.41,CN,2020-06-19 18:17:11
908,Bambari,5.77,20.68,73.26,84,75,1.92,CF,2020-06-19 18:17:11
909,Chapleau,47.84,-83.4,84.2,39,20,8.05,CA,2020-06-19 18:17:11
910,Aguimes,27.91,-15.45,77.0,57,20,26.4,ES,2020-06-19 18:17:11
911,Luganville,-15.53,167.17,75.67,81,89,9.37,VU,2020-06-19 18:17:11
912,Sisimiut,66.94,-53.67,44.73,63,9,6.44,GL,2020-06-19 18:17:11
913,Inuvik,68.35,-133.72,50.0,93,90,3.36,CA,2020-06-19 18:17:11
914,Sehithwa,-20.47,22.72,57.85,45,0,7.23,BW,2020-06-19 18:17:11
915,Montelimar,44.56,4.75,73.4,43,48,12.75,FR,2020-06-19 18:17:11
916,Oktyabrskiy,54.48,53.47,52.57,77,0,2.93,RU,2020-06-19 18:17:11
917,Eregli,37.51,34.05,68.11,47,71,8.32,TR,2020-06-19 18:17:11
918,Goderich,43.75,-81.72,77.0,65,25,6.89,CA,2020-06-19 18:17:11
919,San Antonio,29.42,-98.49,91.4,58,40,14.99,US,2020-06-19 18:16:56
920,Suarez,2.95,-76.7,80.15,63,25,3.38,CO,2020-06-19 18:17:12
921,Voznesenye,61.01,35.48,56.73,74,7,13.65,RU,2020-06-19 18:17:12
922,Kisangani,0.52,25.2,74.25,65,73,2.21,CD,2020-06-19 18:17:12
923,Tutoia,-2.76,-42.27,85.71,64,47,10.25,BR,2020-06-19 18:17:12
924,Liku,-0.73,119.89,75.9,84,88,2.53,ID,2020-06-19 18:17:12
925,Tukrah,32.53,20.58,78.91,35,0,8.43,LY,2020-06-19 18:17:12
926,Rimbey,52.63,-114.24,68.0,40,20,5.21,CA,2020-06-19 18:17:12
